Sample	Rawname	Barcode	Pedigree	Genotype	FW	Run	Batch	pyruvate	valine	leucine	isoleucine	glycerate	fumarate	threonine	beta-alanine	homoserine	aspartate	GABA	threonate	alpha-ketoglutarate	asparagine	glycerol-1-P	shikimate	ornithine	citrulline	citrate	allantoin	lysine	hydroxycinnamate	tryosine	sacchalic_acid	mucic_acid	caffeic_acid	glucose-6-P	turanose	maltose	chlorogenic_acid_1	galactinol	chlorogenic_acid_2	chlorogenic_acid_3	raffinose	phosphate	glycine	serine	malate	glutamate	trans-aconitate	quinic_acid	fructose	glucose	sucrose
MGH2n237	190725_073	N19-HTP237_Ames 23503_A680	Ames 23503	A680	45.8	2	MGH2	1.719461472	0.610310045	0.137717609	0.29809079	0.740857401	2.464270651	0.459277824	0.556794641	0.457045025	0.870521533	1.781402048	0.719018972	0.795184058	0.069134648	0.724317623	0.58187074	NA	0.565008064	0.692119023	0.846018838	0.14228128	0.778089125	0.38480647	0.717814042	0.541411088	0.68047092	0.81483115	0.686265975	0.750539279	0.286133585	0.343819776	0.240154491	0.162014906	0.062208703	0.163289382	1.07111057	0.334886761	1.787366205	0.661927075	0.247127208	0.908924719	0.891028588	0.975293179	1.043232818
MGH2n238	190725_074	N19-HTP238_Ames 27177_NC362	Ames 27177	NC362	52.9	2	MGH2	0.192179327	0.377644735	0.075998035	0.17729246	0.707339923	0.936719384	0.402989425	0.42320783	0.294571295	0.801025636	0.246357495	1.216209774	0.499179877	0.039373759	0.565820692	1.063455971	NA	0.293322126	1.021567747	0.522655946	0.178259925	0.820214896	0.316579386	0.231987454	0.459018165	0.889181656	0.433619103	0.539028604	0.98748791	0.012011969	0.76949412	0.340803925	0.361915122	0.193025243	0.060937783	0.473838789	0.224717179	0.831927152	0.43382057	0.840125949	0.915061578	1.158491762	0.735393545	0.876038131
MGH2n240	190725_075	N19-HTP240_Ames 12734_NC236	Ames 12734	NC236	53.2	2	MGH2	0.123018142	1.424884665	0.992418724	1.11338456	0.402853905	0.77316172	1.160357526	0.72100105	1.142958168	0.947255915	0.325731148	1.46659611	0.2249621	0.931906335	1.233427982	0.711989695	1.492482088	2.66596769	1.252738944	1.848505795	3.097041207	0.442419844	1.459594239	0.96786728	3.588026144	0.823929859	1.725385367	0.851367811	1.072868302	NA	0.493776305	0.05960416	0.121436424	0.225304136	NA	0.77363026	2.017442321	1.050877707	1.18395982	0.412734999	0.460562119	0.624587043	0.600940074	1.223721627
MGH2n241	190725_076	N19-HTP241_PI 550454_B52	PI 550454	B52	46.1	2	MGH2	1.295087585	1.845209887	0.434975536	0.819924154	1.303554698	1.23794012	1.120259309	0.851205405	0.869313623	1.375167203	1.566942988	0.695278161	1.402925906	0.312452949	1.257587214	1.259087551	0.840484058	1.578452849	1.91739299	1.602903803	0.628642717	2.282658319	0.929046072	1.698247071	1.072518921	3.04763409	2.25316538	1.69406295	0.937132354	9.505405196	0.491863177	1.938579171	0.374804098	0.2091174	NA	0.96546126	0.467637643	0.821470338	0.831125864	0.734756637	1.306802288	0.912154513	1.387430287	1.187552149
MGH2n242	190725_077	N19-HTP242_PI 587135_IA5125	PI 587135	IA5125	45.2	2	MGH2	0.182788822	1.011437184	0.379310211	0.494975834	0.469102705	1.499571809	0.586460176	0.801660628	0.818486772	1.129845294	0.255239795	1.263571612	0.509129499	0.058557149	1.196076836	1.279916784	0.087975004	0.555020535	0.812689606	0.803369971	0.334187984	1.061925509	0.568719439	1.429630654	1.596681814	2.07061305	1.363579418	1.395602026	1.009291098	1.014601687	0.944517417	1.659437878	1.071302115	0.212213343	0.096571621	0.907054528	0.823072383	1.169334991	0.588973671	0.526658603	1.33235889	0.824444034	1.415060397	1.938711973
MGH2n243	190725_078	N19-HTP243_Ames 28291_HI27	Ames 28291	Hi27Goodman-Buckler	53.1	2	MGH2	0.808308474	0.625468063	0.184488013	0.367034376	1.152558074	0.306326146	0.348429693	0.598975012	0.484386323	0.52450148	2.068185886	0.520128649	1.577880527	0.060961808	0.328054651	0.974409714	6.47E-05	0.287884559	0.845557922	1.620043766	0.141358543	1.626889208	0.367082454	0.180358236	0.719706918	0.471566043	0.398390126	0.763112563	1.300150099	0.234790409	0.192359832	0.305713719	0.152177898	0.15939613	0.171383271	0.806617275	0.144170717	0.505330057	0.603754107	0.662070831	1.478701089	0.878647368	1.148085486	1.895462426
MGH2n244	190725_079	N19-HTP244_NSL 28966_OH40B	NSL 28966	Oh40B	52.6	2	MGH2	1.038713902	0.896915149	0.381654189	0.840162389	0.781735855	0.964841991	0.689564202	0.953495297	0.877878668	1.214966308	1.65221602	0.644027116	0.889428271	0.403964273	0.985704101	1.324091814	0.11615302	1.018495887	0.83768689	1.235523424	0.622423566	1.861574841	0.492104593	0.538780917	0.55134416	0.672106127	0.778813901	0.815844108	1.071639052	0.660408009	0.209182569	0.357352543	0.302886341	0.175729848	0.08251503	0.842502609	0.163017842	0.487350612	0.447476045	0.212449917	0.751742209	0.626303569	0.529958145	0.80453388
MGH2n245	190725_080	N19-HTP245_PI 587127_H105W	PI 587127	H105W	52.6	2	MGH2	0.478603976	0.909671303	0.500325628	0.742676	0.6494235	0.990219601	0.741167665	0.653608708	0.678358872	0.829411401	0.758449507	0.84971902	0.549268857	0.389833663	0.606981579	1.17627143	0.277839459	0.736548102	0.810894834	0.533563096	0.409071308	1.092650261	0.899107026	1.185226467	0.575000123	1.234433534	0.620422838	1.258781726	1.726334075	1.184597093	1.614387624	0.749125109	0.502730455	0.295048728	0.207522848	0.677167836	0.180490154	0.585628932	0.455492398	0.224728303	0.72918644	0.80458165	1.144268442	1.091015669
MGH2n246	190725_081	N19-HTP246_PI 558520_MO1W	PI 558520	Mo1W	56.1	2	MGH2	0.786955218	0.767102676	0.238960424	0.48413256	0.267453237	0.281135569	0.322098935	1.018207109	0.335123163	0.746816882	0.548565509	0.601522061	0.798474295	0.070030515	1.047216559	0.509487777	NA	0.682228106	0.933570485	0.714861322	0.30021287	1.900541518	0.644297976	0.541288504	0.837520746	0.071907992	0.955570456	0.651573402	0.63872664	7.106100328	0.402621599	1.895546066	0.050189333	0.221600097	NA	0.927191937	0.095375442	0.945669377	0.876305048	0.896351471	0.543010037	1.011728629	0.965823487	1.132489583
MGH2n247	190725_082	N19-HTP247_PI 550469_B46	PI 550469	B46	50.2	2	MGH2	0.994344313	1.091333226	0.619168855	0.788227661	0.341346979	0.489281755	0.905295619	1.401207546	0.881954078	1.33845527	0.628587633	1.139507859	1.275443595	0.371979247	1.774151501	0.452442871	0.453737845	1.804363358	0.837397316	1.909242714	0.627794182	2.719753288	1.172172066	0.660031623	0.568523397	NA	1.213490873	1.000281133	1.403568962	1.712116435	0.854445036	0.393766629	0.884698374	0.311338596	NA	1.527763122	NA	2.140732403	1.746651661	0.695305612	0.526800133	0.982686932	1.267747098	2.343184599
MGH2n248	190725_083	N19-HTP248_PI 550483_B76	PI 550483	B76	50.1	2	MGH2	0.652893167	0.710810233	0.250674465	0.397516852	1.054372369	0.912784887	0.663431541	1.207922343	0.59777029	1.131869009	0.914619638	0.592582748	0.869306433	0.298300616	1.096525299	1.098454779	0.556209701	1.006312092	0.925117537	0.693774178	0.332119411	1.250861742	0.451710933	1.025758083	0.285312851	0.789565855	1.877554302	0.861880882	1.815448425	1.453107785	0.854152148	1.193944168	1.895887556	0.153620181	0.16648594	1.15932386	0.226301655	1.1095963	1.066703611	0.974116874	0.770169791	0.604921799	1.036177323	0.775622696
MGH2n249	190725_084	N19-HTP249_NSL 30904_4226	NSL 30904	4226	46.5	2	MGH2	0.389789598	1.358717973	0.625019599	0.782016668	0.431551112	0.423002942	0.986471231	1.194042481	1.423794144	1.618580629	0.598548594	1.270939234	0.781813873	0.116994136	1.630441001	1.198170742	0.335828087	1.578571051	1.371411079	0.326751108	0.628738925	0.82516887	0.72088138	1.316422989	1.053684329	0.998653144	1.677341188	1.51508727	0.762857727	0.311664693	0.828177417	0.194940691	0.272252281	0.125507768	NA	1.103172584	0.327132014	1.550351438	1.263750979	0.87588235	0.837070662	1.354860597	0.878178088	1.231187166
MGH2n250	190725_085	N19-HTP250_Ames 27167_NC342	Ames 27167	NC342	53.5	2	MGH2	0.361477765	0.731304434	0.396123158	0.549535246	0.665275999	0.691813589	0.508431379	0.729189854	0.487181432	0.862572395	0.437935195	1.157206268	0.563120838	0.474472028	1.378085112	0.912860251	0.157459091	1.269745799	0.923486059	1.38259171	0.510162216	0.474215595	0.960945458	0.702901741	0.602389513	0.710542465	1.048877891	0.814922243	1.221092104	0.325136627	1.809104273	0.417126746	1.726514621	0.443539687	0.068389901	0.806756377	0.38628356	1.200627792	0.572557816	0.847412065	0.782010661	0.893453858	0.717266868	1.471420988
MGH2n251	190725_086	N19-HTP251_Ames 27171_NC350	Ames 27171	NC350	45.2	2	MGH2	1.441478089	1.755518658	2.3025567	1.585284651	0.592906734	0.84814685	1.405635904	1.499808277	1.389583189	1.406860848	0.573107342	0.816749754	1.243993818	6.694927515	1.20769492	0.618648138	2.326186135	0.97819424	0.913568254	0.796967659	1.553011793	0.682534109	1.798633382	0.629172579	0.520123705	1.149545452	0.65436301	1.198116847	1.266091005	0.083213197	0.733999938	0.601604398	0.127811307	0.256104543	0.232510094	0.945887904	0.017971185	0.826930437	0.840722437	0.681920328	0.527782203	1.450625073	1.044820386	0.921405267
MGH2n252	190725_087	N19-HTP252_PI 550467_B37	PI 550467	B37	51.6	2	MGH2	0.65424579	0.648599345	0.79014759	0.821144064	1.569711796	0.713069345	0.700454276	1.173423199	0.897938842	1.076766432	1.039741375	0.516105739	0.970312427	0.591573302	1.265962981	0.959434629	1.522306238	1.07998921	0.612020632	1.066068076	1.129231573	0.42071455	0.701392361	0.812324075	0.391390813	0.738768976	1.354793395	0.850945429	1.147326997	0.547375116	1.198059764	0.691434726	0.694024725	0.136070929	0.358662766	0.687910666	0.772611815	0.765640892	0.708134909	0.477577304	0.648369743	0.689406945	0.599033318	0.984754837
MGH2n253	190725_088	N19-HTP253_Ames 24734_MS153	Ames 24734	MS153	52.9	2	MGH2	2.106783034	1.278636213	0.818503621	1.190148878	0.674063769	1.161416498	2.245316505	1.240063425	0.898084782	1.248919542	0.582290268	0.744092103	1.476656132	0.70028396	1.298146193	1.606529234	0.875049984	1.868266324	1.189614248	1.027370782	0.97936826	0.841291486	1.144585705	0.683425123	1.611106368	1.062207911	1.104953612	0.994457575	1.228513628	0.930923055	0.234229287	0.361663851	0.115215941	0.074987874	0.271482382	2.147065864	3.939040215	1.191655744	1.015686053	0.319156245	1.524215481	1.856998529	2.024048122	1.800945241
MGH2n254	190725_089	N19-HTP254_Ames 19319_H95	Ames 19319	H95	46.4	2	MGH2	0.565448895	0.684763265	0.460016098	0.466306645	1.597559447	0.580017525	0.665444648	0.471839648	0.625573657	0.79500366	0.216365264	1.342352503	1.072654817	0.097536103	0.999063074	1.743098371	0.538117415	0.578443983	0.82344887	0.24203789	0.60543754	0.959008055	0.547325264	0.668213986	1.024548975	1.556582103	0.757530449	0.956515206	1.023022798	0.148340164	1.571078608	0.607068495	0.061117223	0.213745606	0.043476548	0.411952376	0.536585076	0.272409282	0.165650495	1.550736715	2.201534463	0.997340053	1.174235651	1.392100973
MGH2n255	190725_090	N19-HTP255_NSL 30038_K4	NSL 30038	K4	47.5	2	MGH2	0.615725454	1.86957236	1.890429554	1.640428278	2.630047599	1.093961063	1.699511495	0.989543716	2.278575089	1.449151898	1.218583674	1.575741393	1.057683707	0.678998263	1.168436421	1.62030566	1.174111543	1.328072731	0.963284225	1.36669961	1.198263989	0.603697974	2.504898018	1.245113274	1.426250799	1.488163205	0.949432935	0.787386963	1.208774711	0.435930543	0.30889146	1.083432468	0.25463211	0.13871279	0.128895294	1.777718057	1.096061467	0.976556677	1.304112803	0.990424645	1.766453621	3.49631814	1.535659257	1.753911639
MGH2n258	190725_091	N19-HTP258_Ames 27174_NC356	Ames 27174	NC356	53.1	2	MGH2	0.984756954	1.925016618	0.903077712	1.027799717	1.699380083	0.384236631	0.9404143	0.885392476	1.908040204	0.993889026	2.074136184	1.361113633	0.856474288	0.719828121	1.013478926	0.491875018	0.510134192	1.016433195	0.732803641	2.081799743	1.143840439	0.593807937	1.468455803	1.442709442	1.533832477	1.663609752	0.864938028	1.351204744	1.796208771	0.081960552	1.159611951	0.348830378	0.978147693	0.198706238	NA	1.977266202	2.21257916	0.434954226	1.233523579	0.879671216	0.432544777	1.186575383	0.671157716	1.212361844
MGH2n259	190725_092	N19-HTP259_Ames 27139_NC33	Ames 27139	NC33	48.2	2	MGH2	0.817006643	0.945700607	5.795702167	0.777645447	0.650236778	1.038742462	1.010371845	2.910903629	2.009702353	1.189376181	2.185911438	1.034267907	0.848883936	0.600690275	1.8526695	0.73731472	1.760929392	1.741693277	1.410180286	1.76856426	1.67779549	0.650337086	1.347941943	0.257057225	0.539977824	1.11624111	1.375558392	0.948145857	0.975743422	0.032419043	0.263702259	0.007728401	0.107113776	0.086144589	0.214069533	1.264422002	0.891582822	1.185810218	0.948018965	0.485291533	0.718654493	1.14004369	0.993316129	1.118531819
MGH2n260	190725_093	N19-HTP260_PI 531084_NC258	PI 531084	NC258	48	2	MGH2	0.125372688	0.528727786	0.238276567	0.470270232	0.428278898	1.457322555	0.607583565	0.777056548	0.632556064	1.300690608	0.453722866	0.794786584	0.415675204	0.116861376	1.418621117	0.742867494	0.311849344	1.360878152	0.820611701	0.775943853	0.60319783	0.514516726	0.625695089	0.769919553	1.119339491	1.070862999	0.891630823	0.861880158	1.12532835	0.212512719	1.583766319	0.430954088	0.852176461	0.386788547	0.132437993	0.683085157	0.7140262	0.647233051	0.531464982	0.173358689	0.79806147	1.397433224	0.890595659	1.22334354
MGH2n261	190725_094	N19-HTP261_PI 587154_W153R	PI 587154	W153R	49.6	2	MGH2	0.273333644	1.407076903	1.396866565	1.275766543	1.243037925	0.315573776	0.958908849	1.276939075	1.328363369	0.881237784	1.231972359	0.874241736	0.478359871	0.640062083	1.089304371	1.345065007	0.122146281	0.798198745	1.016369431	0.502363101	0.738391066	0.586655519	1.867319974	0.760995194	0.839122749	1.484863261	0.950969444	0.859623901	1.391266703	3.02785248	1.52851948	1.261265476	1.286312906	0.157553224	0.117620119	0.59236103	2.738027327	0.360959198	0.241161502	0.792871956	2.817286076	0.886125871	1.875755301	1.522069847
MGH2n262	190725_095	N19-HTP262_PI 686059_IDS28	PI 686059	IDS28	50.2	2	MGH2	0.724244282	2.912481769	3.08007006	2.319059006	2.298310804	0.922540859	1.426980765	1.18037095	2.158541211	1.222097783	0.886431907	1.180662515	0.92435602	1.566764834	0.941139541	1.585351609	1.584111849	2.693195326	1.397724186	0.352298714	2.760913296	0.710670803	4.140408253	0.853444621	2.821160498	2.316559978	0.880468594	0.977581067	1.121691165	1.369588468	0.352843239	1.150515773	3.060458107	0.315060161	NA	2.445512024	1.838550764	0.914326879	1.471025461	1.084679396	1.039065895	0.638993669	1.291145346	1.416833909
MGH2n263	190725_096	N19-HTP263_PI 595550_CML277	PI 595550	CML277	51.9	2	MGH2	0.284318678	2.093862093	2.98470655	2.268427038	0.922656577	0.477215861	1.131368005	0.743296137	1.857703514	0.939536546	0.567404486	0.923963235	0.262597574	2.040961163	0.848657903	1.083080797	0.689678095	1.25567354	0.786333607	NA	1.617088872	0.480266187	2.406715451	0.760352855	1.493599437	1.848124543	0.805393893	0.827106337	1.070085619	1.977154594	0.696278644	2.489834868	2.807376025	0.240336	NA	0.964500613	1.047175948	0.412492288	0.945367766	1.339647163	1.630744009	0.711057987	1.432465596	1.780258232
MGH2n264	190725_097	N19-HTP264_PI 520774_NC264	PI 520774	NC264	53.1	2	MGH2	0.48792962	0.601278678	0.176333174	0.355135413	0.566463474	0.569759288	0.489286223	0.888733879	0.480417653	0.875013281	0.291310832	1.002597046	0.751419429	0.109509636	0.529774996	1.084915538	0.257624634	0.461665512	0.929639526	0.772200189	0.237400248	0.380663312	0.450662462	0.711142439	0.76197153	1.145863358	0.464362698	0.872309251	1.464196849	0.649122255	1.181069942	0.662654782	0.645013483	0.257615646	0.060130672	0.493095306	0.113186126	0.420130788	0.424679817	0.581737522	1.076375015	0.644922224	0.763145379	0.912384048
MGH2n265	190725_098	N19-HTP265_PI 587147_PA91	PI 587147	Pa91	49.8	2	MGH2	0.499815416	0.851116923	1.239535024	1.36431388	2.679500869	2.319593472	1.29690716	1.598523071	1.313205237	1.052087481	0.977591115	2.299604491	1.527525689	0.580877765	1.934493019	0.949034901	0.272757125	1.044801767	1.359544624	1.231871652	0.445131402	1.083532509	0.850757252	1.874428014	0.629620037	2.206368462	1.089087465	0.868522083	1.230755774	3.553056921	0.628716648	1.739436365	1.269451092	0.758798462	0.08943216	1.075051046	0.747417651	0.911693175	1.072930751	0.850841594	0.589669146	1.411750894	1.011522041	1.200941394
MGH2n266	190725_099	N19-HTP266_PI 587150_VA35	PI 587150	Va35	49.2	2	MGH2	0.876481601	0.664919317	1.065779728	0.721666284	0.808039919	1.643252121	0.863694904	1.035411972	0.91305958	1.206556964	0.586569023	0.593922361	0.717073027	0.633160303	1.721562423	0.34755106	1.930157624	1.615376389	1.309527396	0.768424619	2.404064596	1.062124541	0.994193966	1.45081912	0.749066707	1.570666549	1.706082436	0.68194474	0.989758773	NA	0.439216491	0.15630164	0.049634328	0.079462387	NA	0.572007887	NA	0.764860776	0.382774859	0.28104181	0.221688079	0.632376836	0.445306488	0.448013013
MGH2n267	190725_100	N19-HTP267_PI 583352_MO47	PI 583352	Mo47	49.3	2	MGH2	0.17625048	0.364528181	0.294012911	0.344781392	1.266404301	0.360308667	0.34872973	0.321932057	0.227848164	0.244505725	0.136562844	0.87168695	0.564518486	0.064549755	1.124704737	1.175125368	0.093175851	0.287982417	0.77777381	0.177999928	0.271571621	0.658398971	0.350780559	0.352303455	1.887029611	1.143796366	0.725897054	0.942818954	0.672210787	0.307466355	0.680300591	1.039467827	1.1931701	0.353743069	0.115963211	0.268781736	0.894527052	0.625908517	0.102155444	0.992290472	1.847101354	0.865972573	0.984039512	1.363151698
MGH2n268	190725_101	N19-HTP268_PI 686062_IDS69	PI 686062	IDS69	46.5	2	MGH2	0.010489065	0.625576484	0.166099942	0.290523016	1.459830857	0.481634269	0.431715455	0.28803534	0.255618475	1.00154207	0.059831958	1.023431408	0.082441948	0.047648751	0.684611726	1.265287692	NA	0.381103664	1.194164262	0.403214453	0.209257458	1.127893398	0.450536393	1.00214736	1.702408747	1.679446745	0.447573673	0.868221636	0.795280013	0.601537974	0.471453018	1.675130141	1.741044164	0.208141645	0.093919533	0.231228969	0.272679101	0.403875502	0.242482074	1.976658463	1.247573445	0.545737361	0.665763177	0.745775398
MGH2n269	190725_102	N19-HTP269_Ames 12731_NC230	Ames 12731	NC230	49.4	2	MGH2	0.338001224	1.836381282	5.647555081	4.854136372	0.668502673	0.55475278	1.482055435	0.792212868	1.02633688	0.968552212	0.549366754	0.58678914	0.365640879	1.397303289	0.954902213	1.198078316	18.46204297	0.860905816	1.36921153	0.403365468	7.037834657	0.76684416	2.628960439	0.464815635	0.816239231	2.253902284	0.972011232	0.565400931	1.020232631	0.529312804	0.566136744	0.928262193	1.209645232	0.336769368	0.068701847	1.230526604	4.367939802	0.308717827	0.629744408	2.690029667	1.138216244	1.14442367	1.417160571	1.81220002
MGH2n270	190725_103	N19-HTP270_NSL 53094_SC357	NSL 53094	SC357	52.5	2	MGH2	0.661563372	0.652290393	0.578670473	0.586998988	1.137148996	0.706179002	0.546059285	0.735631858	0.678840105	0.553739293	0.252393405	1.442365303	1.036641217	0.318699789	0.861455726	1.558947518	0.123081058	0.118930347	1.666440792	0.288241698	0.559587468	0.936408112	0.58725815	1.162953566	1.644190921	2.155938803	1.356932439	1.390859152	1.021506878	0.434195687	3.803447962	0.851757454	1.140453213	1.040712486	0.085356011	0.236469231	0.26380615	0.459665651	0.08864981	2.261201569	1.48211742	1.506808852	1.493900351	1.81134208
MGH2n271	190725_104	N19-HTP271_Ames 27191_U267Y	Ames 27191	U267Y	51.9	2	MGH2	0.264378412	0.751123804	0.485719215	0.696751518	0.602742493	0.46238136	0.841428637	0.97029014	0.959162117	0.788609631	0.919384489	0.832448188	0.136790343	0.337611323	0.957809949	0.924889327	1.505609401	0.599290667	0.869131788	0.242567643	0.81465151	0.489794323	0.770653994	0.986851627	2.882985517	1.358098597	1.175341676	0.841088021	0.859880861	1.133862486	1.948385025	1.349968139	1.40217708	0.33273962	0.110564057	0.685207646	1.571309358	0.359271372	0.274953624	1.297119525	0.869094422	1.125728692	1.290308792	1.459224703
MGH2n272	190725_105	N19-HTP272_Ames 27156_NC320	Ames 27156	NC320	54.3	2	MGH2	0.431570724	1.705660533	1.278694249	1.220612393	0.60379057	0.264122203	0.849131163	0.65616442	1.194173918	0.913902012	0.578546842	0.872094013	0.339859076	2.102288687	0.775897093	1.062840862	1.076354893	0.901963583	1.097781973	2.392126492	1.155930763	0.497158727	0.951012547	1.075466941	0.199508285	1.503162644	1.064538459	1.082534486	1.556931432	0.251014852	0.565515623	0.84098594	1.632421803	0.187288373	NA	0.929121337	1.817170149	0.437944593	0.643853744	1.056996779	1.279377613	1.029925588	0.931005075	0.774234056
